Timestamp (us),X (g),Y (g),Z (g)
927532325,-0.396209,0.135119,-0.136865
927552839,-0.694500,0.289516,-0.233866
927573353,-1.095263,0.086979,-0.508686
927593867,-1.149553,-0.368754,-0.362302
927614382,-1.155079,-1.030277,-0.395612
927634898,-0.856049,-1.082494,-0.254576
927655414,-0.903982,-0.827297,-0.213815
927675929,-1.049692,-0.316917,-0.178631
927696443,-1.096187,0.090346,-0.186782
927716959,-0.996669,0.038560,-0.185107
927737472,-1.050127,-0.367767,-0.177656
927757986,-1.051130,-0.468984,-0.129720
927778501,-1.051130,-0.468984,-0.129720
927799019,-0.998542,-0.164356,-0.135220
927819536,-1.047042,0.040472,-0.047498
927840051,-1.046474,0.090840,-0.094460
927860566,-0.997803,-0.062177,-0.091184
927881081,-0.998806,-0.163394,-0.043247
927901596,-0.996459,0.142664,0.042874
927922110,-0.895766,0.243907,0.087611
927942625,-0.945176,0.294744,0.040300
927963143,-0.945611,0.243894,0.041275
927983659,-0.946047,0.193045,0.042250
928004174,-0.996762,0.091334,-0.002137
928024687,-0.997764,-0.009884,0.045800
928045202,-0.998635,-0.111583,0.047750
928065716,-1.098891,-0.161977,0.002038
928086231,-1.049785,-0.264144,0.004339
928106745,-0.999940,-0.264131,0.050675
928127258,-1.050181,-0.262701,0.142297
928147772,-1.198278,-0.110671,-0.045624
928168288,-1.349870,-0.208079,0.231192
928188804,-1.250220,-0.260346,0.186882
928209316,-1.200072,-0.209003,0.278230
928229829,-1.350399,-0.206155,0.415137
928250343,-1.350266,-0.206636,0.369151
928270858,-1.297189,0.043776,0.042722
928291373,-1.247726,-0.112127,-0.229920
928311889,-1.200004,-0.471428,-0.498661
928332403,-0.951597,-0.678129,-0.584981
928352918,-0.802801,-0.780271,-0.490007
928373433,-0.752560,-0.781702,-0.581629
928393947,-0.702491,-0.834943,-0.764249
928414460,-0.503454,-0.938516,-0.760897
928434973,-0.402195,-0.786904,-0.763121
928455487,-0.452303,-0.785955,-0.717485
928476000,-0.400850,-0.582064,-0.629063
928496513,-0.351968,-0.630976,-0.397806
928517026,-0.452450,-0.628115,-0.214562
928537537,-0.651051,-0.473694,-0.218889
928558051,-0.952521,-0.674762,-0.263077
928578562,-1.199886,-0.314550,-0.087710
928599077,-1.295581,0.247654,0.084808
928619589,-0.898510,-0.060708,0.139448
928640097,-0.600693,-0.318247,0.100440
928660607,-0.499776,-0.270258,-0.083779
928681118,-0.552272,-0.627660,-0.261249
928701629,-0.903126,-0.568240,0.241172
928742652,-1.346467,0.094131,-0.050576
928763164,-0.946164,0.036167,-0.368701
928783676,-1.150423,-0.470453,-0.360352
928804189,-1.001891,-0.571633,-0.173405
928824701,-0.800243,-0.370109,-0.175904
928845214,-1.101106,-0.468516,-0.130070
928865726,-1.149910,-0.315018,-0.087360
928886238,-0.997539,-0.063139,-0.183156
928906751,-0.997104,-0.012289,-0.184131
928927263,-1.048083,-0.113039,-0.136545
928947776,-1.099894,-0.263194,0.049974
928968291,-0.999373,-0.213763,0.003714
928988807,-0.998199,-0.060734,0.046775
929009323,-0.997197,0.040484,-0.001162
929029838,-0.997764,-0.009884,0.045800
929050353,-1.047570,0.042396,0.136447
929070867,-1.047003,0.092764,0.089485
929091381,-1.046699,0.144094,0.134497
929111896,-1.047570,0.042396,0.136447
929132410,-0.997329,0.040965,0.044825
929152924,-0.998028,-0.008922,0.137772
929173437,-1.048440,-0.059303,0.138397
929193953,-1.048611,-0.111115,0.047399
929214470,-0.948526,-0.112532,0.002114
929234983,-1.048044,-0.060746,0.000438
929255495,-1.097282,0.041902,0.044124
929276008,-0.997158,0.092777,0.135822
929296521,-0.998556,-0.006998,0.321717
929317032,-0.998991,-0.057847,0.322692
929337544,-0.898299,0.043396,0.367429
929358055,-0.948619,-0.059759,0.185084
929378567,-1.050352,-0.314512,0.051300
929399080,-1.051433,-0.520315,-0.174731
929419592,-1.103493,-0.826867,-0.353176
929440105,-0.953695,-0.827791,-0.306138
929460618,-0.800679,-0.420958,-0.174929
929481130,-0.998938,-0.162913,0.002739
