Timestamp (us),X (g),Y (g),Z (g)
930960764,1.065295,-0.410673,0.347294
930981364,0.962746,-0.311202,0.295812
931001963,1.015438,-0.262112,0.343919
931022563,1.069444,-0.214658,0.250346
931043162,0.963564,-0.261926,0.295188
931063763,0.963183,-0.311747,0.248586
931084363,0.911309,-0.311560,0.199856
931104963,0.965258,-0.213739,0.200112
931146163,1.019206,-0.115919,0.200368
931166765,1.072336,-0.067374,0.201248
931187365,0.968531,-0.016634,0.197616
931207965,0.967332,-0.115732,0.151637
931228567,0.913383,-0.213553,0.151381
931249168,0.966570,-0.215374,0.058432
931269767,0.966133,-0.214829,0.105659
931290369,0.966514,-0.165008,0.152261
931310970,0.915839,-0.065724,0.149510
931331572,0.966951,-0.165553,0.105035
931352170,0.966076,-0.164463,0.199488
931372777,0.967713,-0.065911,0.198240
931393369,0.968969,-0.017179,0.150390
931413967,0.969730,0.082463,0.243595
931434568,1.024060,0.230105,0.290453
931455168,1.077133,0.329016,0.385162
931475770,1.075116,0.180642,0.339808
931496370,0.967218,-0.015000,0.339296
931516971,0.863032,-0.014081,0.289061
931537572,0.968912,0.033187,0.244219
931558172,0.969350,0.032642,0.196992
931578771,1.023679,0.180284,0.243851
931599369,1.023679,0.180284,0.243851
931619969,0.972623,0.229747,0.194497
931640570,1.024497,0.229560,0.243227
931661175,1.024935,0.229015,0.196001
931681764,1.022423,0.131553,0.291701
931702365,1.025316,0.278836,0.242603
931722965,1.024060,0.230105,0.290453
931743565,1.023622,0.230650,0.337680
931764165,0.969674,0.132829,0.337424
931784762,0.970492,0.182105,0.336800
931805362,0.918180,0.182837,0.335296
931825962,0.813994,0.183755,0.285062
931846560,0.865050,0.134292,0.334416
931867159,0.970111,0.132284,0.290197
931887757,0.916600,0.033918,0.242715
931908355,0.862595,-0.013536,0.336288
931928954,1.225828,-0.115575,0.489742
931949552,1.013364,-0.360120,0.392393
931970150,0.703585,-0.109349,0.380251
931990749,0.862595,-0.013536,0.336288
932011350,0.916981,0.083740,0.289317
932031950,0.915344,-0.014813,0.290565
932052548,0.963126,-0.261381,0.342415
932073146,1.016313,-0.263202,0.249466
932093745,0.964439,-0.263016,0.200736
932114344,0.912508,-0.212463,0.245834
932134943,0.964877,-0.263561,0.153509
932155542,0.860634,-0.212276,0.197104
932176142,0.860634,-0.212276,0.197104
932196741,0.911690,-0.261739,0.246458
932217339,0.860634,-0.212276,0.197104
932237938,0.807447,-0.210455,0.290053
932258538,0.861396,-0.112634,0.290309
