Timestamp (us),X (g),Y (g),Z (g)
927324969,-0.998060,0.127473,-0.068775
927345195,-0.948167,0.026139,-0.016188
927365422,-0.998791,0.026563,-0.017135
927385648,-0.948002,0.026203,0.035131
927405874,-0.947389,0.076754,0.086290
927426099,-0.998178,0.077115,0.034024
927446324,-1.049250,0.027052,0.033238
927466549,-1.050147,-0.073922,0.033558
927486775,-1.202633,-0.123200,-0.020441
927507001,-1.201077,-0.021969,0.184515
927527227,-1.097117,0.078862,0.750598
927547453,-1.197021,0.231172,0.748223
927567678,-1.553160,0.183142,0.331203
927587905,-1.758274,-0.017429,0.071462
927608134,-1.757661,0.033122,0.122620
927628361,-1.454976,-0.070463,0.077303
927648587,-1.200723,0.129107,-0.123881
927668813,-0.997093,0.329100,-0.326012
927689038,-0.688348,0.982565,-0.579011
927709263,-0.635554,1.133923,-0.321950
927729490,-0.687523,0.982886,-0.322416
927749715,-0.638573,0.830872,-0.423626
927769942,-0.589905,0.628435,-0.473357
927790166,-0.438645,0.576611,-0.521675
927810398,-0.490048,0.526420,-0.625100
927830618,-0.539894,0.577459,-0.523569
927850843,-0.540012,0.527101,-0.420770
927871070,-0.489671,0.476253,-0.368344
927891296,-0.488893,0.526869,-0.265866
927911523,-0.638361,0.780642,-0.218189
927931749,-0.841707,0.631071,-0.067538
927951975,-0.947106,0.127177,0.034811
927972203,-1.099427,0.077963,0.032130
927992427,-0.997730,0.127602,0.033864
928012654,-0.894689,0.328701,0.035116
928032878,-0.642464,0.225605,0.040171
928053103,-0.644704,-0.026830,0.040973
928073326,-0.797308,-0.126467,0.089772
928093551,-0.797025,-0.076044,0.038293
928113776,-0.796459,0.024801,-0.064666
928134001,-0.946281,0.127498,0.291406
928154225,-2.313751,-0.263784,1.190869
928174449,-1.200629,0.028518,0.184355
928194674,-0.488728,0.526933,-0.214547
928214899,-0.841872,0.631006,-0.118857
928235124,-0.948379,0.076369,-0.221625
928275574,-1.148023,0.381053,-0.175055
928295801,-0.892944,0.580944,-0.119644
928316026,-0.891883,0.681982,-0.068645
928336253,-0.995089,0.480818,-0.121216
928356479,-1.153117,-0.174369,-0.224610
928376706,-1.051868,-0.175217,-0.222716
928396931,-1.048401,0.178320,-0.121201
928417156,-1.095442,0.582641,-0.123431
928437382,-0.994924,0.480883,-0.069897
928457608,-0.997447,0.178024,-0.017616
928477834,-1.049250,0.027052,0.033238
928498060,-0.947837,0.026267,0.086450
928518284,-0.998461,0.026692,0.085504
928538510,-0.947554,0.076690,0.034971
928558735,-0.999357,-0.074282,0.085824
928578959,-0.949629,-0.175681,0.087092
928599185,-1.001433,-0.326654,0.137946
928619409,-0.999923,-0.175128,0.188783
928639634,-0.999923,-0.175128,0.188783
928659859,-0.899123,-0.226464,0.190838
928680084,-0.898840,-0.176041,0.139358
928700309,-0.948568,-0.074643,0.138090
928720533,-1.099993,-0.022882,0.135090
928740758,-1.145100,0.432503,0.594571
928760982,-1.194309,0.685042,0.336227
928781206,-1.497937,0.737947,0.227747
928801430,-1.497984,0.788242,0.073629
928821655,-1.401145,0.383175,-0.179789
928841880,-1.301664,0.331326,-0.588288
928862105,-0.894830,0.479584,-0.427238
928882329,-0.388587,0.475340,-0.417769
928902554,-0.234875,0.625721,-0.261452
928922777,-0.437136,0.728136,-0.470837
928943002,-0.486133,0.930444,-0.523745
928963226,-0.536923,0.930805,-0.576011
928983449,-0.589787,0.678794,-0.576155
929003671,-0.439211,0.475765,-0.418716
929023895,-0.592263,0.325641,-0.369756
929044126,-0.847130,0.075520,-0.219731
929064345,-0.896245,0.227470,-0.169840
929084566,-0.943946,0.631534,-0.377346
929104784,-0.942720,0.732637,-0.275029
929125003,-0.893840,0.479970,-0.119323
929145222,-0.845008,0.277597,-0.117734
929165440,-0.693135,0.276324,-0.114894
929185657,-0.793040,0.428634,-0.117269
929205875,-0.742533,0.377851,-0.013523
929226094,-0.946210,0.228151,0.034490
929246314,-1.251135,0.079301,0.080609
929266533,-1.303103,-0.071736,0.080143
929286751,-0.942578,0.581753,0.187324
929306969,-0.841212,0.631263,0.086419
929327188,-0.998343,0.077050,-0.017295
929347407,-1.100936,-0.073562,-0.018707
929367627,-1.048968,0.077475,-0.018242
929387847,-0.997282,0.178089,0.033703
929408068,-0.997730,0.127602,0.033864
929428287,-1.048072,0.178449,-0.018563
929448505,-0.997447,0.178024,-0.017616
929468732,-1.048519,0.127962,-0.018402
929488944,-0.997282,0.178089,0.033703
929509163,-1.047458,0.229000,0.032596
929529381,-0.997282,0.178089,0.033703
929549600,-0.947554,0.076690,0.034971
929569819,-0.947554,0.076690,0.034971
929590039,-0.997895,0.127537,-0.017455
