Timestamp (us),X (g),Y (g),Z (g)
928121811,-1.441459,-0.279897,0.262651
928143069,2.498204,-2.352709,1.606762
928164326,-3.360541,-0.332239,-0.033205
928185584,-0.622918,-0.045570,1.353771
928206843,-0.825758,0.007439,1.104367
928228099,-1.050136,-1.278642,0.574448
928249355,-0.613060,-0.099977,0.673228
928270610,-0.621013,-0.545991,0.628363
928291866,-0.515039,-0.399705,0.678636
928313122,-0.461181,-0.301978,0.679243
928334379,-0.462150,-0.351496,0.679662
928355637,-0.411201,-0.402324,0.681528
928376894,-0.463120,-0.401015,0.680082
928398149,-0.411201,-0.402324,0.681528
928419405,-0.515039,-0.399705,0.678636
928440660,-0.463120,-0.401015,0.680082
928461916,-0.463120,-0.401015,0.680082
928483172,-0.411201,-0.402324,0.681528
928504428,-0.410231,-0.352805,0.681108
928525684,-0.462150,-0.351496,0.679662
928546939,-0.463120,-0.401015,0.680082
928568195,-0.516009,-0.449224,0.679056
928589454,-0.463120,-0.401015,0.680082
928610711,-0.411201,-0.402324,0.681528
928631969,-0.463120,-0.401015,0.680082
928653227,-0.463120,-0.401015,0.680082
928674486,-0.410231,-0.352805,0.681108
928695743,-0.463893,-0.400665,0.728722
928717000,-0.464863,-0.450184,0.729142
928738258,-0.314923,-0.751221,0.735996
928759516,-0.313942,-0.501884,0.977099
928780778,-0.418173,-0.599000,0.877766
928802032,-0.625468,-0.693848,0.726902
928823289,-0.732608,-0.939520,0.628827
928844546,-0.744231,-1.333921,0.875384
928865803,-0.647723,-1.033493,1.702642
928887059,0.360038,-0.568422,0.996314
928908318,0.049481,-0.710867,0.745697
928929577,0.101204,-0.762044,0.698922
928950836,0.003564,-0.562400,0.548432
928972098,-0.096592,-0.411576,0.495642
928993355,-0.412759,-0.601445,0.537285
929014615,-0.727379,-0.792012,0.481648
929035873,-0.983097,-0.587393,0.472741
929057129,-1.451143,-0.575261,0.508369
929078387,-1.548772,-0.175797,0.599402
929099643,-1.700847,-0.023664,0.545166
929120898,-1.794816,0.124367,0.103254
929142153,-1.629767,0.316069,-0.234568
