Timestamp (us),X (g),Y (g),Z (g)
927604989,-0.665852,0.341246,0.821799
927625058,-0.563483,0.188216,0.870894
927645128,-0.457477,0.338076,0.920283
927665196,-0.561665,0.339661,0.871041
927685266,-0.509687,0.389503,0.823944
927705335,-0.561058,0.390143,0.871090
927725405,-0.510293,0.339021,0.823895
927745474,-0.509205,0.389401,0.871789
927765543,-0.509811,0.338919,0.871740
927785611,-0.406586,0.337538,0.825293
927805680,-0.405374,0.438502,0.825390
927825750,-0.509687,0.389503,0.823944
927845819,-0.561540,0.390244,0.823245
927865888,-0.457708,0.439345,0.776847
927885957,-0.509080,0.439985,0.823993
927906031,-0.509080,0.439985,0.823993
927926097,-0.560933,0.440726,0.823294
927946166,-0.561540,0.390244,0.823245
927966235,-0.457708,0.439345,0.776847
927986304,-0.458315,0.388863,0.776798
928006374,-0.561665,0.339661,0.871041
928026443,-0.405980,0.388020,0.825341
928046513,-0.510418,0.288438,0.871691
928066583,-0.458083,0.287594,0.920234
928086652,-0.405624,0.337335,0.920982
928106721,-0.405624,0.337335,0.920982
928126791,-0.458083,0.287594,0.920234
928146860,-0.455908,0.388354,1.016022
928166930,-0.507636,0.439679,0.967527
928186999,-0.560452,0.440624,0.871139
928207067,-0.508242,0.389197,0.967478
928227135,-0.612305,0.441366,0.870440
928247204,-0.715637,0.594599,0.725655
928267272,-0.867096,0.697176,1.010725
928287340,-1.736512,1.314543,1.477881
928307408,-2.203120,0.764493,2.140882
928327477,-0.133841,0.330981,2.168441
928347546,-0.028636,0.936500,1.596287
928367614,0.170450,0.682245,1.072545
928387683,0.120309,0.986284,0.880761
928407751,-0.090011,0.787425,0.829925
928427820,-0.041064,0.584858,0.782584
928447888,-0.302149,0.437121,0.778943
928467957,-0.508242,0.389197,0.967478
928488028,-0.765458,0.443081,1.107568
928508098,-1.022424,0.598132,1.152066
928528168,-0.869521,0.495249,1.010530
928548238,-1.542775,0.454101,1.144931
928568307,-2.009936,0.460876,1.090797
928588376,-2.429700,0.417242,0.654555
928608445,-2.700431,0.069104,-0.066953
928628513,-2.714821,-0.687002,-0.593979
928648581,-2.877531,-1.239974,-0.644458
928668651,-2.565930,-1.244525,-0.592421
928688719,-1.888575,-1.103024,-0.439656
928708788,1.800028,1.818609,1.908693
928728856,-2.325744,0.516926,0.560361
928748935,-2.365758,1.021263,1.134289
928768993,-0.248638,0.132369,1.305641
928789062,-0.976241,0.446759,0.769859
928809131,-0.408655,0.084926,0.920738
928849271,-0.509811,0.338919,0.871740
928869340,-0.406105,0.337436,0.873137
928889410,-0.508724,0.389299,0.919634
928909481,-0.457833,0.388761,0.824643
928929551,-0.405499,0.387918,0.873186
928949621,-0.509811,0.338919,0.871740
928969691,-0.457833,0.388761,0.824643
928989762,-0.458440,0.338280,0.824594
929009832,-0.457958,0.338178,0.872439
929029903,-0.459046,0.287798,0.824545
929049973,-0.405499,0.387918,0.873186
929070043,-0.457958,0.338178,0.872439
929090114,-0.457352,0.388660,0.872487
929130253,-0.510418,0.288438,0.871691
929150324,-0.405980,0.388020,0.825341
929170394,-0.405624,0.337335,0.920982
929190464,-0.458440,0.338280,0.824594
929210534,-0.457958,0.338178,0.872439
929230604,-0.405017,0.387816,0.921031
929250674,-0.509811,0.338919,0.871740
929270744,-0.457352,0.388660,0.872487
929290815,-0.405499,0.387918,0.873186
929310883,-0.353164,0.387075,0.921730
929330954,-0.457477,0.338076,0.920283
929351024,-0.612430,0.390782,0.918236
929371094,-0.559971,0.440522,0.918984
929391164,-0.507155,0.439577,1.015372
929411233,-0.090403,0.433239,1.212341
929431303,0.433211,0.728409,1.363157
929451373,0.222054,0.580337,1.168836
929471442,-0.195679,0.384443,1.115205
929491513,-0.406105,0.337436,0.873137
929511584,-0.509080,0.439985,0.823993
929531656,-0.721932,0.191051,0.581729
929551727,-0.934908,-0.108467,0.387262
929571800,-0.990505,-0.258763,0.195037
929591866,-1.098438,-0.408216,-0.045731
929611935,-0.575430,-0.163528,0.105035
929632006,-0.638161,1.803077,1.827958
929652076,-1.759157,-0.249575,1.093607
929672147,-0.564696,0.087252,0.870797
929692218,-0.354983,0.235630,0.921583
929712288,-0.511630,0.187474,0.871593
929732358,-0.510293,0.339021,0.823895
929752428,-0.509811,0.338919,0.871740
929772499,-0.510293,0.339021,0.823895
929792569,-0.509205,0.389401,0.871789
929812639,-0.509811,0.338919,0.871740
929832708,-0.458564,0.287696,0.872390
929852778,-0.458564,0.287696,0.872390
929872849,-0.457958,0.338178,0.872439
929892919,-0.456995,0.337974,0.968128
929912988,-0.457352,0.388660,0.872487
929933057,-0.510293,0.339021,0.823895
929953127,-0.509811,0.338919,0.871740
929973229,-0.457958,0.338178,0.872439
929993297,-0.457958,0.338178,0.872439
930013366,-0.561665,0.339661,0.871041
930033436,-0.405624,0.337335,0.920982
930053506,-0.459046,0.287798,0.824545
930073575,-0.405624,0.337335,0.920982
930093644,-0.509205,0.389401,0.871789
930153855,-0.406105,0.337436,0.873137
930173925,-0.509811,0.338919,0.871740
930193995,-0.510293,0.339021,0.823895
930214064,-0.458564,0.287696,0.872390
930234133,-0.457958,0.338178,0.872439
930254203,-0.406105,0.337436,0.873137
930274273,-0.510543,0.237854,0.919487
930294343,-0.509811,0.338919,0.871740
930314413,-0.405499,0.387918,0.873186
930334484,-0.511024,0.237956,0.871642
930354554,-0.457958,0.338178,0.872439
930374623,-0.458083,0.287594,0.920234
930394693,-0.458564,0.287696,0.872390
930414772,-0.406586,0.337538,0.825293
930434832,-0.457958,0.338178,0.872439
930454901,-0.457477,0.338076,0.920283
930474970,-0.405499,0.387918,0.873186
